,type,properties_mag,properties_place,properties_time,properties_updated,properties_tz,properties_url,properties_detail,properties_felt,properties_cdi,properties_mmi,properties_alert,properties_status,properties_tsunami,properties_sig,properties_net,properties_code,properties_ids,properties_sources,properties_types,properties_nst,properties_dmin,properties_rms,properties_gap,properties_magType,properties_type,properties_title,geometry_type,geometry_long,geometry_lat,geometry_focaldepth,id,quake_api_type,quake_metadata_generated,quake_metadata_url,quake_metadata_title,quake_metadata_status,quake_metadata_api,quake_metadata_count,properties_time_new,properties_updated_new,quake_metadata_generated_new
35,Feature,2.2,"81 km W of Skwentna, Alaska",1672695703101,1672695812512,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233ntodi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233ntodi&format=geojson,,,,,automatic,0,74,ak,0233ntodi,",ak0233ntodi,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 2.2 - 81 km W of Skwentna, Alaska",Point,-152.9343,61.9183,45.0,ak0233ntodi,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.695703101,1970-01-01 00:27:52.695812512,1970-01-01 00:27:52.847148
36,Feature,4.9,"195 km NW of Santa Cruz da Graciosa, Portugal",1672695446133,1672696810040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1p9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1p9&format=geojson,,,,,reviewed,0,369,us,7000j1p9,",us7000j1p9,",",us,",",origin,phase-data,",65.0,4.034,0.5,66.0,mb,earthquake,"M 4.9 - 195 km NW of Santa Cruz da Graciosa, Portugal",Point,-29.2836,40.5488,11.359,us7000j1p9,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.695446133,1970-01-01 00:27:52.696810040,1970-01-01 00:27:52.847148
37,Feature,-0.11,"85 km NNW of Karluk, Alaska",1672695369310,1672814076970,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741876,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741876&format=geojson,,,,,reviewed,0,0,av,91741876,",av91741876,",",av,",",origin,phase-data,",10.0,,0.09,100.0,ml,earthquake,"M -0.1 - 85 km NNW of Karluk, Alaska",Point,-155.0865,58.255,3.93,av91741876,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.695369310,1970-01-01 00:27:52.814076970,1970-01-01 00:27:52.847148
38,Feature,1.31,"27 km ESE of Port Heiden, Alaska",1672694566340,1672815424760,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082713,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082713&format=geojson,,,,,reviewed,0,26,av,91082713,",av91082713,",",av,",",origin,phase-data,",5.0,,0.28,136.0,ml,earthquake,"M 1.3 - 27 km ESE of Port Heiden, Alaska",Point,-158.191,56.8681666666667,-3.2,av91082713,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.694566340,1970-01-01 00:27:52.815424760,1970-01-01 00:27:52.847148
39,Feature,2.17,"10 km SSE of Maria Antonia, Puerto Rico",1672694530610,1672695535880,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390548,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390548&format=geojson,,,,,reviewed,0,72,pr,71390548,",pr71390548,",",pr,",",origin,phase-data,",9.0,0.09177,0.14,241.0,md,earthquake,"M 2.2 - 10 km SSE of Maria Antonia, Puerto Rico",Point,-66.851,17.8868333333333,15.32,pr71390548,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.694530610,1970-01-01 00:27:52.695535880,1970-01-01 00:27:52.847148
40,Feature,1.07,"10km WNW of The Geysers, CA",1672694246630,1672695312690,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73828086,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73828086&format=geojson,,,,,automatic,0,18,nc,73828086,",nc73828086,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.002512,0.02,61.0,md,earthquake,"M 1.1 - 10km WNW of The Geysers, CA",Point,-122.8536682,38.8273315,2.39,nc73828086,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.694246630,1970-01-01 00:27:52.695312690,1970-01-01 00:27:52.847148
41,Feature,1.03,"Andreanof Islands, Aleutian Islands, Alaska",1672693285810,1672815216900,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741871&format=geojson,,,,,reviewed,0,16,av,91741871,",av91741871,",",av,",",origin,phase-data,",5.0,,0.24,191.0,ml,earthquake,"M 1.0 - Andreanof Islands, Aleutian Islands, Alaska",Point,-176.025666666667,52.0731666666667,5.25,av91741871,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.693285810,1970-01-01 00:27:52.815216900,1970-01-01 00:27:52.847148
42,Feature,1.82,"48 km ENE of Adak, Alaska",1672693242140,1672814899930,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741866,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741866&format=geojson,,,,,reviewed,0,51,av,91741866,",av91741866,",",av,",",origin,phase-data,",6.0,,0.14,213.0,ml,earthquake,"M 1.8 - 48 km ENE of Adak, Alaska",Point,-176.013333333333,52.0791666666667,5.43,av91741866,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.693242140,1970-01-01 00:27:52.814899930,1970-01-01 00:27:52.847148
43,Feature,1.22,"Andreanof Islands, Aleutian Islands, Alaska",1672693229570,1672815056740,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082708,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082708&format=geojson,,,,,reviewed,0,23,av,91082708,",av91082708,",",av,",",origin,phase-data,",5.0,,0.23,210.0,ml,earthquake,"M 1.2 - Andreanof Islands, Aleutian Islands, Alaska",Point,-176.0215,52.0808333333333,6.39,av91082708,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.693229570,1970-01-01 00:27:52.815056740,1970-01-01 00:27:52.847148
44,Feature,2.09,"21 km WSW of False Pass, Alaska",1672692463540,1672814555390,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741861&format=geojson,,,,,reviewed,0,67,av,91741861,",av91741861,",",av,",",origin,phase-data,",7.0,,0.1,121.0,ml,earthquake,"M 2.1 - 21 km WSW of False Pass, Alaska",Point,-163.711166666667,54.7658333333333,-0.01,av91741861,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.692463540,1970-01-01 00:27:52.814555390,1970-01-01 00:27:52.847148
45,Feature,1.96,"0 km ENE of Benson, Utah",1672692381190,1672844176250,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60529007,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60529007&format=geojson,3.0,2.7,,,reviewed,0,60,uu,60529007,",uu60529007,",",uu,",",dyfi,origin,phase-data,",16.0,0.108,0.17,93.0,ml,earthquake,"M 2.0 - 0 km ENE of Benson, Utah",Point,-111.9203333,41.7921667,2.87,uu60529007,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.692381190,1970-01-01 00:27:52.844176250,1970-01-01 00:27:52.847148
46,Feature,2.92,"8 km ENE of P?hala, Hawaii",1672692343720,1672778837548,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73292287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73292287&format=geojson,2.0,3.1,3.909,,automatic,0,132,hv,73292287,",hv73292287,us7000j1nx,",",hv,us,",",dyfi,origin,phase-data,shakemap,",42.0,,0.159999996,129.0,ml,earthquake,"M 2.9 - 8 km ENE of P?hala, Hawaii",Point,-155.40950012207,19.244499206543,33.8300018310547,hv73292287,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.692343720,1970-01-01 00:27:52.778837548,1970-01-01 00:27:52.847148
47,Feature,0.18,"7 km SW of Volcano, Hawaii",1672692332600,1672802771270,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73292282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73292282&format=geojson,,,,,reviewed,0,0,hv,73292282,",hv73292282,",",hv,",",origin,phase-data,",10.0,,0.08,128.0,md,earthquake,"M 0.2 - 7 km SW of Volcano, Hawaii",Point,-155.278666666667,19.3868333333333,1.3,hv73292282,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.692332600,1970-01-01 00:27:52.802771270,1970-01-01 00:27:52.847148
48,Feature,1.8,"19 km N of Willow, Alaska",1672692172334,1672692362419,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233n8h5k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233n8h5k&format=geojson,,,,,automatic,0,50,ak,0233n8h5k,",ak0233n8h5k,",",ak,",",origin,phase-data,",,,0.76,,ml,earthquake,"M 1.8 - 19 km N of Willow, Alaska",Point,-150.1065,61.921,29.8,ak0233n8h5k,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.692172334,1970-01-01 00:27:52.692362419,1970-01-01 00:27:52.847148
49,Feature,0.97,"25 km WSW of False Pass, Alaska",1672691838880,1672814310020,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082703&format=geojson,,,,,reviewed,0,14,av,91082703,",av91082703,",",av,",",origin,phase-data,",4.0,,0.17,139.0,ml,earthquake,"M 1.0 - 25 km WSW of False Pass, Alaska",Point,-163.759833333333,54.7405,-1.49,av91082703,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.691838880,1970-01-01 00:27:52.814310020,1970-01-01 00:27:52.847148
50,Feature,2.4,"54 km S of Whites City, New Mexico",1672691785763,1672783366098,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023adkh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023adkh&format=geojson,,,,,reviewed,0,89,tx,2023adkh,",us7000j1ns,tx2023adkh,",",us,tx,",",origin,phase-data,",21.0,0.0230779209,0.2,68.0,ml,earthquake,"M 2.4 - 54 km S of Whites City, New Mexico",Point,-104.3990161,31.68302178,6.131567383,tx2023adkh,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.691785763,1970-01-01 00:27:52.783366098,1970-01-01 00:27:52.847148
51,Feature,2.05,"20 km WSW of False Pass, Alaska",1672691767420,1672813759320,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741851&format=geojson,,,,,reviewed,0,65,av,91741851,",av91741851,",",av,",",origin,phase-data,",6.0,,0.08,229.0,ml,earthquake,"M 2.1 - 20 km WSW of False Pass, Alaska",Point,-163.6975,54.7653333333333,0.43,av91741851,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.691767420,1970-01-01 00:27:52.813759320,1970-01-01 00:27:52.847148
52,Feature,0.24,"83 km NNW of Karluk, Alaska",1672691697750,1672813422580,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741846,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741846&format=geojson,,,,,reviewed,0,1,av,91741846,",av91741846,",",av,",",origin,phase-data,",8.0,,0.1,116.0,ml,earthquake,"M 0.2 - 83 km NNW of Karluk, Alaska",Point,-155.051,58.253,4.59,av91741846,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.691697750,1970-01-01 00:27:52.813422580,1970-01-01 00:27:52.847148
53,Feature,2.7,"21 km E of Ninilchik, Alaska",1672691658979,1672691914412,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233n6prn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233n6prn&format=geojson,1.0,2.2,,,automatic,0,112,ak,0233n6prn,",ak0233n6prn,",",ak,",",dyfi,origin,phase-data,",,,1.15,,ml,earthquake,"M 2.7 - 21 km E of Ninilchik, Alaska",Point,-151.2873,60.0407,33.0,ak0233n6prn,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.691658979,1970-01-01 00:27:52.691914412,1970-01-01 00:27:52.847148
54,Feature,2.2,"49 km ENE of Pedro Bay, Alaska",1672691642710,1672694601040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233n6nn3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233n6nn3&format=geojson,,,,,automatic,0,74,ak,0233n6nn3,",us7000j1nq,ak0233n6nn3,",",us,ak,",",origin,phase-data,",,,0.23,,ml,earthquake,"M 2.2 - 49 km ENE of Pedro Bay, Alaska",Point,-153.3003,59.9664,128.4,ak0233n6nn3,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.691642710,1970-01-01 00:27:52.694601040,1970-01-01 00:27:52.847148
55,Feature,0.37,"85 km NNW of Karluk, Alaska",1672690980790,1672812505950,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741836&format=geojson,,,,,reviewed,0,2,av,91741836,",av91741836,",",av,",",origin,phase-data,",11.0,,0.16,103.0,ml,earthquake,"M 0.4 - 85 km NNW of Karluk, Alaska",Point,-155.082666666667,58.2595,4.37,av91741836,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.690980790,1970-01-01 00:27:52.812505950,1970-01-01 00:27:52.847148
56,Feature,1.4,"95 km N of Karluk, Alaska",1672690865842,1672690998700,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233n3vko,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233n3vko&format=geojson,,,,,automatic,0,30,ak,0233n3vko,",ak0233n3vko,",",ak,",",origin,phase-data,",,,0.19,,ml,earthquake,"M 1.4 - 95 km N of Karluk, Alaska",Point,-154.4061,58.4233,58.8,ak0233n3vko,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.690865842,1970-01-01 00:27:52.690998700,1970-01-01 00:27:52.847148
57,Feature,0.5,"83 km NNW of Karluk, Alaska",1672690651125,1672811147280,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233n32nr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233n32nr&format=geojson,,,,,automatic,0,4,ak,0233n32nr,",av91741821,ak0233n32nr,",",av,ak,",",origin,phase-data,",,,0.14,,ml,earthquake,"M 0.5 - 83 km NNW of Karluk, Alaska",Point,-155.0675,58.2427,1.1,ak0233n32nr,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.690651125,1970-01-01 00:27:52.811147280,1970-01-01 00:27:52.847148
58,Feature,0.54,"13km SW of Searles Valley, CA",1672690643670,1672690848776,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153103,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153103&format=geojson,,,,,automatic,0,4,ci,40153103,",ci40153103,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.08363,0.19,176.0,ml,earthquake,"M 0.5 - 13km SW of Searles Valley, CA",Point,-117.4861667,35.668,2.81,ci40153103,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.690643670,1970-01-01 00:27:52.690848776,1970-01-01 00:27:52.847148
59,Feature,4.4,"157 km SW of Bamboo Flat, India",1672690287573,1672693890040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1nn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1nn&format=geojson,,,,,reviewed,0,298,us,7000j1nn,",us7000j1nn,",",us,",",origin,phase-data,",34.0,1.406,0.61,125.0,mb,earthquake,"M 4.4 - 157 km SW of Bamboo Flat, India",Point,91.5909,10.8154,10.0,us7000j1nn,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.690287573,1970-01-01 00:27:52.693890040,1970-01-01 00:27:52.847148
60,Feature,1.05,"18km ESE of Julian, CA",1672689328890,1672689548912,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153095,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153095&format=geojson,,,,,automatic,0,17,ci,40153095,",ci40153095,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.1234,0.29,66.0,ml,earthquake,"M 1.1 - 18km ESE of Julian, CA",Point,-116.413,33.037,1.87,ci40153095,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.689328890,1970-01-01 00:27:52.689548912,1970-01-01 00:27:52.847148
61,Feature,3.19,,1672689064000,1672693465040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390518,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390518&format=geojson,,,,,reviewed,0,157,pr,71390518,",us7000j1nk,pr71390518,",",us,pr,",",origin,phase-data,",32.0,0.01341,0.13,113.0,md,earthquake,M 3.2 - ,Point,-67.1446666666667,18.2028333333333,25.6,pr71390518,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.689064000,1970-01-01 00:27:52.693465040,1970-01-01 00:27:52.847148
62,Feature,0.76,"4km NW of The Geysers, CA",1672688077720,1672691111252,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73828076,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73828076&format=geojson,,,,,automatic,0,9,nc,73828076,",nc73828076,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01097,0.05,144.0,md,earthquake,"M 0.8 - 4km NW of The Geysers, CA",Point,-122.7801666,38.8023338,5.79,nc73828076,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.688077720,1970-01-01 00:27:52.691111252,1970-01-01 00:27:52.847148
63,Feature,1.1,"48 km ENE of Adak, Alaska",1672688075590,1672809714960,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741806,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741806&format=geojson,,,,,reviewed,0,19,av,91741806,",av91741806,",",av,",",origin,phase-data,",5.0,,0.06,217.0,ml,earthquake,"M 1.1 - 48 km ENE of Adak, Alaska",Point,-176.015833333333,52.0821666666667,5.08,av91741806,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.688075590,1970-01-01 00:27:52.809714960,1970-01-01 00:27:52.847148
64,Feature,1.14,"30 km WSW of Adak, Alaska",1672687951090,1672698243570,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741801,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741801&format=geojson,,,,,reviewed,0,20,av,91741801,",av91741801,",",av,",",origin,phase-data,",5.0,,0.06,256.0,ml,earthquake,"M 1.1 - 30 km WSW of Adak, Alaska",Point,-177.0635,51.8116666666667,12.82,av91741801,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.687951090,1970-01-01 00:27:52.698243570,1970-01-01 00:27:52.847148
65,Feature,2.0,"32 km W of Denali Park, Alaska",1672687742250,1672687868454,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233mk5f5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233mk5f5&format=geojson,,,,,automatic,0,62,ak,0233mk5f5,",ak0233mk5f5,",",ak,",",origin,phase-data,",,,1.06,,ml,earthquake,"M 2.0 - 32 km W of Denali Park, Alaska",Point,-149.5697,63.7202,32.5,ak0233mk5f5,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.687742250,1970-01-01 00:27:52.687868454,1970-01-01 00:27:52.847148
